2006,1017,0.088,36471,583017,423854
2007,1035,0.089,37521,592856,431007
2008,1122,0.09,36242,603404,438675
2009,1122,0.093,38746,618420,449592
2010,1102,0.095,36666,610333,443713
2011,1086,0.095,35534,622532,452581
2012,1113,0.095,35829,635974,462354
2013,1159,0.095,40431,654176,475586
2014,1207,0.095,44512,669641,486830
2015,1299,0.095,41623,685447,498320
2016,1346,0.096,42559,707255,514175
2017,1443,0.096,42394,724745,526890
2018,1567,0.101,43397,720322,523675
